,Unnamed: 0,index,id,review_id,rating,content,review_time,user_name,user_url,create_time,place_id,sentiment,origin_reply,like_count,name,review_time_日期,Preds,斷詞結果
10014,10014,33078,49074,ChdDSUhNMG9nS0VJQ0FnSURSNXN1NnBBRRAB,5,老師人超級好！！而且顧問好可愛～～,2023-04-24 13:17:57,領領扮乖,https://www.google.com/maps/contrib/115629788365079851427?hl=zh-TW,2023-04-24 13:38:00.401460,55,0.9051268460556262,,0.0,台中甄戰,2023-04-24,正面,"['老師人', '超級', '好', '！', '！', '而且', '顧問', '好', '可愛', '～～']"
10015,10015,33080,49251,ChdDSUhNMG9nS0VJQ0FnSURSa1pDejh3RRAB,5,很用心教學 老師客服態度都很棒很好!,2023-04-27 07:53:34,劉印展,https://www.google.com/maps/contrib/102203232655703648658?hl=zh-TW,2023-04-27 08:38:00.307981,55,0.8721802395493867,,0.0,台中甄戰,2023-04-27,正面,"['很', '用心', '教學', ' ', '老師', '客服', '態度', '都', '很', '棒', '很', '好', '!']"
10016,10016,33081,49252,ChZDSUhNMG9nS0VJQ0FnSURSa1pDV1lnEAE,5,課程優質,2023-04-27 07:53:14,林冠佑,https://www.google.com/maps/contrib/111417501376692334814?hl=zh-TW,2023-04-27 08:38:00.331706,55,0.6477528603459317,,0.0,台中甄戰,2023-04-27,正面,"['課程', '優質']"
10017,10017,33082,49267,ChZDSUhNMG9nS0VJQ0FnSURSMGZpQ0lBEAE,5,指導老師專業，顧問待人親切,2023-04-27 12:18:29,307 15楊鈞凱,https://www.google.com/maps/contrib/110628405803656932533?hl=zh-TW,2023-04-27 12:38:00.257736,55,0.9600983543696606,,0.0,台中甄戰,2023-04-27,正面,"['指導', '老師', '專業', '，', '顧問', '待', '人', '親切']"
10018,10018,33083,49271,ChZDSUhNMG9nS0VJQ0FnSURSMGJMcVJnEAE,5,老師非常用心指導讓我獲益良多～～ouo,2023-04-27 12:56:59,cando i,https://www.google.com/maps/contrib/102834234025164941328?hl=zh-TW,2023-04-27 13:38:00.296380,55,0.7349812085942177,,0.0,台中甄戰,2023-04-27,正面,"['老師', '非常', '用心', '指導', '讓', '我', '獲益', '良多', '～～ouo']"
10019,10019,33084,49271,ChZDSUhNMG9nS0VJQ0FnSURSMGJMcVJnEAE,5,老師非常用心指導讓我獲益良多～～ouo,2023-04-27 12:56:59,cando i,https://www.google.com/maps/contrib/102834234025164941328?hl=zh-TW,2023-04-27 13:38:00.296380,55,0.7349812085942177,,0.0,台中甄戰,2023-04-27,中性,"['老師', '非常', '用心', '指導', '讓', '我', '獲益', '良多', '～～ouo']"
10020,10020,33085,49272,ChdDSUhNMG9nS0VJQ0FnSURSMFlLUjNnRRAB,5,老師跟教授都超用心 備審都能照著進度走不用擔心,2023-04-27 12:47:11,38劉岳靈,https://www.google.com/maps/contrib/102437494104167101675?hl=zh-TW,2023-04-27 13:38:00.324068,55,0.4676911567979284,,0.0,台中甄戰,2023-04-27,正面,"['老師', '跟', '教授', '都', '超用心', ' ', '備審', '都', '能', '照著', '進度', '走', '不用', '擔心']"
10021,10021,33086,49274,ChZDSUhNMG9nS0VJQ0FnSURSMGZHNU9REAE,5,老師人好好好好好好好好好好好好好好好好好好好,2023-04-27 13:49:49,游子杰,https://www.google.com/maps/contrib/115427390915206892916?hl=zh-TW,2023-04-27 14:38:00.254252,55,0.8957539750845669,,0.0,台中甄戰,2023-04-27,正面,"['老師人', '好好', '好好', '好', '好', '好', '好', '好', '好', '好', '好', '好', '好', '好', '好', '好', '好', '好']"
10022,10022,33087,48666,ChZDSUhNMG9nS0VJQ0FnSUNSeDYySVNBEAE,5,第一次踏進TKB每位櫃檯人員態度都很好，服務人員真的也不藏私，把最優惠的價格以及利害關係都幫你分析好，讓我更清楚自己需要什麼！歡迎大家一起加入TKB😊 期許自己能達標！,2023-04-12 05:12:21,Jing,https://www.google.com/maps/contrib/118443345760275570498?hl=zh-TW,2023-04-12 05:28:00.270928,36,0.9998214289382776,,0.0,台南數位學堂,2023-04-12,正面,"['第一', '次', '踏進', 'TKB', '每', '位', '櫃檯', '人員', '態度', '都', '很', '好', '，', '服務', '人員', '真的', '也', '不', '藏私', '，', '把', '最', '優惠', '的', '價格', '以及', '利害', '關係', '都', '幫', '你', '分析好', '，', '讓', '我', '更', '清楚', '自己', '需要', '什麼', '！', '歡迎', '大家', '一起', '加入', 'TKB😊 ', '期許', '自己', '能', '達標', '！']"
10023,10023,33089,48679,ChdDSUhNMG9nS0VJQ0FnSUNSNV8zYnhBRRAB,5,服務很棒,2023-04-12 13:41:51,A A,https://www.google.com/maps/contrib/106440828757449789534?hl=zh-TW,2023-04-12 14:28:00.328249,36,0.7281194847934737,,0.0,台南數位學堂,2023-04-12,正面,"['服務', '很', '棒']"
10024,10024,33090,48718,ChZDSUhNMG9nS0VJQ0FnSUNSbjVhc1p3EAE,5,"負責經辦人鄭小姐很親切說明課程，
有問題也會即時解說。",2023-04-14 03:22:17,ZOE CHENG,https://www.google.com/maps/contrib/113827391542003642055?hl=zh-TW,2023-04-14 03:28:00.519929,36,0.0016759341107782,,0.0,台南數位學堂,2023-04-14,正面,"['負責', '經辦人', '鄭', '小姐', '很', '親切', '說明', '課程', '，', '\n', '有', '問題', '也', '會', '即時', '解說', '。']"
10025,10025,33091,48761,ChdDSUhNMG9nS0VJQ0FnSURSb0tXVnV3RRAB,5,問課跟試聽服務態度都很好，不會不耐煩，也很細心講解。,2023-04-15 08:25:08,Eva,https://www.google.com/maps/contrib/111729585135029427442?hl=zh-TW,2023-04-15 08:28:00.274324,36,0.3727715594504684,,0.0,台南數位學堂,2023-04-15,正面,"['問課', '跟', '試聽', '服務', '態度', '都', '很', '好', '，', '不會', '不耐煩', '，', '也', '很', '細心', '講解', '。']"
10026,10026,33092,48762,ChdDSUhNMG9nS0VJQ0FnSURSb05uMWhnRRAB,5,"這裡老師非常厲害 內容講解清楚
服務人員也很親切值得推薦",2023-04-15 08:13:37,Eva LEE,https://www.google.com/maps/contrib/117438228652337171840?hl=zh-TW,2023-04-15 08:28:00.302131,36,0.4600919403529769,,0.0,台南數位學堂,2023-04-15,正面,"['這裡', '老師', '非常', '厲害', ' ', '內容', '講解', '清楚\n', '服務', '人員', '也', '很', '親切', '值得', '推薦']"
10027,10027,33093,48765,ChZDSUhNMG9nS0VJQ0FnSURSb091dVFREAE,5,服務人員態度很好,2023-04-15 09:22:18,林鈺鈞,https://www.google.com/maps/contrib/111788615296589273900?hl=zh-TW,2023-04-15 09:28:00.258821,36,0.7864989451613995,,0.0,台南數位學堂,2023-04-15,正面,"['服務', '人員', '態度', '很', '好']"
10028,10028,33094,48766,ChdDSUhNMG9nS0VJQ0FnSURSb011TDN3RRAB,5,服務人員親切 有效諮詢,2023-04-15 09:17:43,Ling Hsieh,https://www.google.com/maps/contrib/117274134175502511443?hl=zh-TW,2023-04-15 09:28:00.281921,36,0.2968921181394958,,0.0,台南數位學堂,2023-04-15,正面,"['服務', '人員', '親切', ' ', '有效', '諮詢']"
10029,10029,33095,48767,ChZDSUhNMG9nS0VJQ0FnSURSb1BQV2NBEAE,5,櫃檯人員親切☺️,2023-04-15 09:12:13,偉喬,https://www.google.com/maps/contrib/111371219734459139386?hl=zh-TW,2023-04-15 09:28:00.305150,36,0.5022634871768382,,0.0,台南數位學堂,2023-04-15,正面,"['櫃檯', '人員', '親切', '☺', '️']"
10030,10030,33096,48768,ChdDSUhNMG9nS0VJQ0FnSURSb0lPNHdRRRAB,5,空間很大,2023-04-15 08:56:04,高,https://www.google.com/maps/contrib/113708365039956492125?hl=zh-TW,2023-04-15 09:28:00.337169,36,0.262005885064178,,0.0,台南數位學堂,2023-04-15,正面,"['空間', '很', '大']"
10031,10031,33097,48772,ChdDSUhNMG9nS0VJQ0FnSURSb0xmMS13RRAB,5,服務人員很好,2023-04-15 09:46:46,曾仁和,https://www.google.com/maps/contrib/103387842109605708515?hl=zh-TW,2023-04-15 10:28:00.326207,36,0.6716880930132337,,0.0,台南數位學堂,2023-04-15,正面,"['服務', '人員', '很', '好']"
10032,10032,33098,48814,ChdDSUhNMG9nS0VJQ0FnSURSdU5pbjd3RRAB,5,給我很好的準備方向,2023-04-17 12:40:08,石幸豪,https://www.google.com/maps/contrib/110167646542599017675?hl=zh-TW,2023-04-18 02:28:00.295936,36,0.0974816886866707,,0.0,台南數位學堂,2023-04-17,正面,"['給', '我', '很', '好', '的', '準備', '方向']"
10033,10033,33099,48883,ChdDSUhNMG9nS0VJQ0FnSURSOVBlLTBBRRAB,5,問問題都可以快速的回覆~超親切~~,2023-04-19 07:14:13,張小兔,https://www.google.com/maps/contrib/111418583849696815294?hl=zh-TW,2023-04-19 07:28:00.251308,36,0.2472312747498999,,1.0,台南數位學堂,2023-04-19,正面,"['問', '問題', '都', '可以', '快速', '的', '回覆', '~', '超', '親切', '~~']"
10034,10034,33101,48884,ChdDSUhNMG9nS0VJQ0FnSURSOUlmTm5RRRAB,5,服務人員非常親切也很專業，推薦有要補習的來這邊詢問喔,2023-04-19 07:00:25,孫基舜,https://www.google.com/maps/contrib/112230468150395153104?hl=zh-TW,2023-04-19 07:28:00.277078,36,0.3983485837476757,,1.0,台南數位學堂,2023-04-19,正面,"['服務', '人員', '非常', '親切', '也', '很', '專業', '，', '推薦', '有', '要', '補習', '的', '來', '這邊', '詢問', '喔']"
10035,10035,33102,48909,ChZDSUhNMG9nS0VJQ0FnSURSM01hRUZREAE,5,服務人員態度很好，是一個不錯的補習班,2023-04-20 07:50:24,療心室Tina,https://www.google.com/maps/contrib/108734802738199620880?hl=zh-TW,2023-04-20 08:28:00.266339,36,0.641171886274172,,0.0,台南數位學堂,2023-04-20,正面,"['服務', '人員', '態度', '很', '好', '，', '是', '一', '個', '不錯', '的', '補習班']"
10036,10036,33103,48915,ChdDSUhNMG9nS0VJQ0FnSURSdlBDN2pRRRAB,5,師資無話可說，服務也是讚,2023-04-20 10:58:03,wei,https://www.google.com/maps/contrib/107524143672103657094?hl=zh-TW,2023-04-20 11:28:00.266249,36,0.0070218537552045,,0.0,台南數位學堂,2023-04-20,正面,"['師資', '無話可說', '，', '服務', '也', '是', '讚']"
10037,10037,33104,48932,ChZDSUhNMG9nS0VJQ0FnSURSb3UyWWZBEAE,5,謝謝這邊人員的親切和善的服務，希望順利考上！,2023-04-21 07:25:53,Ray Huang,https://www.google.com/maps/contrib/109383971860966040205?hl=zh-TW,2023-04-21 07:28:00.225793,36,0.6873643749452912,,0.0,台南數位學堂,2023-04-21,正面,"['謝謝', '這邊', '人員', '的', '親切', '和善', '的', '服務', '，', '希望', '順利', '考上', '！']"
10038,10038,33105,48990,ChZDSUhNMG9nS0VJQ0FnSURSc3RlelFnEAE,5,雅文負責人認真,2023-04-22 01:31:07,ful3ck6.xu/6j;6 l,https://www.google.com/maps/contrib/103390404240125215765?hl=zh-TW,2023-04-22 02:28:00.235131,36,0.933698845738906,,0.0,台南數位學堂,2023-04-22,正面,"['雅文', '負責人', '認真']"
10039,10039,33106,49045,ChZDSUhNMG9nS0VJQ0FnSURSdXVtTUtBEAE,5,環境佳，師資優！,2023-04-23 13:56:43,Ming Chi Chen,https://www.google.com/maps/contrib/109538715927251309277?hl=zh-TW,2023-04-23 14:28:00.352145,36,0.9332521785119972,,0.0,台南數位學堂,2023-04-23,正面,"['環境', '佳', '，', '師資', '優', '！']"
10040,10040,33107,49046,ChZDSUhNMG9nS0VJQ0FnSURSdXFtSkVBEAE,5,"台南學堂環境佳
服務人員有耐心回答問題
專業知識具備",2023-04-23 13:55:57,hsu Charlotte,https://www.google.com/maps/contrib/115876004206722023124?hl=zh-TW,2023-04-23 14:28:00.380125,36,0.3985551508692595,,0.0,台南數位學堂,2023-04-23,正面,"['台南', '學堂', '環境', '佳\n', '服務', '人員', '有', '耐心', '回答', '問題', '\n', '專業', '知識', '具備']"
10041,10041,33108,49052,ChZDSUhNMG9nS0VJQ0FnSURSeHB1UFRnEAE,5,很安靜的讀書環境，可以讓人專心唸書，超棒,2023-04-24 05:11:14,ken Liu (丞),https://www.google.com/maps/contrib/109769214996105160499?hl=zh-TW,2023-04-24 05:28:00.235529,36,0.999945181263664,,0.0,台南數位學堂,2023-04-24,正面,"['很', '安靜', '的', '讀書', '環境', '，', '可以', '讓', '人', '專心', '唸書', '，', '超棒']"
10042,10042,33109,49134,ChZDSUhNMG9nS0VJQ0FnSURSanJhaUdnEAE,5,"諮詢人員相當親切
環境很安靜，十分適合上課跟唸書",2023-04-25 08:53:06,syong Shih,https://www.google.com/maps/contrib/109038192101845223976?hl=zh-TW,2023-04-25 09:28:00.465116,36,0.9967499476224728,,0.0,台南數位學堂,2023-04-25,正面,"['諮詢', '人員', '相當', '親切', '\n', '環境', '很', '安靜', '，', '十分', '適合', '上課', '跟', '唸書']"
10043,10043,33110,49210,ChZDSUhNMG9nS0VJQ0FnSURSb2JXRkNBEAE,5,"諮詢人員服務佳，學習環境舒適很適合學生學習
師資陣容堅強，很喜歡老師上課的方式",2023-04-27 01:16:16,黃 思齊,https://www.google.com/maps/contrib/114466696670346067527?hl=zh-TW,2023-04-27 01:28:00.244941,36,0.9926963249869556,,0.0,台南數位學堂,2023-04-27,正面,"['諮詢', '人員', '服務', '佳', '，', '學習', '環境', '舒適', '很', '適合', '學生', '學習', '\n', '師資', '陣容', '堅強', '，', '很', '喜歡', '老師', '上課', '的', '方式']"
10044,10044,33111,49297,ChdDSUhNMG9nS0VJQ0FnSURSeWRXUnl3RRAB,5,讚 👍,2023-04-28 09:08:27,吳柏霖,https://www.google.com/maps/contrib/100191599988577138800?hl=zh-TW,2023-04-28 09:28:00.559480,36,0.4737672181921908,,0.0,台南數位學堂,2023-04-28,正面,"['讚', ' 👍']"
10045,10045,33112,49301,ChdDSUhNMG9nS0VJQ0FnSURSeVpfSm1nRRAB,5,服務很好,2023-04-28 10:27:37,Isa Su,https://www.google.com/maps/contrib/105134837440859253962?hl=zh-TW,2023-04-28 10:28:00.239919,36,0.5966902568004279,,0.0,台南數位學堂,2023-04-28,正面,"['服務', '很', '好']"
10046,10046,33113,49330,ChdDSUhNMG9nS0VJQ0FnSURSMmJQN3F3RRAB,5,服務佳，態度好,2023-04-29 02:41:32,嚴國峻,https://www.google.com/maps/contrib/105611309134343640826?hl=zh-TW,2023-04-29 03:28:00.266924,36,0.7334283394752201,,0.0,台南數位學堂,2023-04-29,正面,"['服務', '佳', '，', '態度', '好']"
10047,10047,33114,49332,ChZDSUhNMG9nS0VJQ0FnSURSdWM3TlZ3EAE,5,服務人員超級溫和有耐心！！,2023-04-29 06:25:49,蔡靜怡 CAI JING-YI F74074106,https://www.google.com/maps/contrib/111671866783867414060?hl=zh-TW,2023-04-29 06:28:00.263063,36,0.4817198840178692,,0.0,台南數位學堂,2023-04-29,正面,"['服務', '人員', '超級', '溫和', '有', '耐心', '！', '！']"
10048,10048,33115,49338,ChZDSUhNMG9nS0VJQ0FnSURSdVlXZVN3EAE,5,櫃檯人員男生介紹很細心，資訊取得容易，人很nice，推推,2023-04-29 07:17:21,Fish Fichu,https://www.google.com/maps/contrib/110800848884968059070?hl=zh-TW,2023-04-29 07:28:00.449363,36,0.6911996713205766,,0.0,台南數位學堂,2023-04-29,正面,"['櫃檯', '人員', '男生', '介紹', '很', '細心', '，', '資訊', '取得', '容易', '，', '人', '很', 'nice', '，', '推推']"
10049,10049,33116,49339,ChdDSUhNMG9nS0VJQ0FnSURSdVlHbXRBRRAB,5,人員親切,2023-04-29 06:41:15,Ian U17,https://www.google.com/maps/contrib/102649111556611729414?hl=zh-TW,2023-04-29 07:28:00.483134,36,0.8057690105581747,,0.0,台南數位學堂,2023-04-29,正面,"['人員', '親切']"
10051,10051,33119,49278,ChdDSUhNMG9nS0VJQ0FnSURSaXJ1bC1RRRAB,5,👍,2023-04-22 12:01:07,沈琬庭,https://www.google.com/maps/contrib/101313585091553927003?hl=zh-TW,2023-04-27 22:43:00.329791,159,0.5,,0.0,三民輔考,2023-04-22,正面,['👍']
10057,10057,33126,48667,ChZDSUhNMG9nS0VJQ0FnSUNScDZDX0pnEAE,5,Vivian專業，環境很好,2023-04-12 06:51:37,培根,https://www.google.com/maps/contrib/100157449279231910985?hl=zh-TW,2023-04-12 07:00:00.277565,14,0.9942925926302676,,0.0,公館數位學堂,2023-04-12,正面,"['Vivian', '專業', '，', '環境', '很', '好']"
10058,10058,33127,48673,ChZDSUhNMG9nS0VJQ0FnSUNScDd1TUxBEAE,5,小Q人很好有問題都可以問他，很負責的校園負責人～～,2023-04-12 10:29:47,jessica chang,https://www.google.com/maps/contrib/103506224248134878957?hl=zh-TW,2023-04-12 11:00:00.218672,14,0.3250696196146151,,0.0,公館數位學堂,2023-04-12,正面,"['小Q', '人', '很', '好', '有', '問題', '都', '可以', '問', '他', '，', '很', '負責', '的', '校園', '負責人', '～～']"
10059,10059,33128,48680,ChZDSUhNMG9nS0VJQ0FnSUNSNThlMmJBEAE,5,推翔嬿!當初要報名前不是很了解大碩課程安排，向她詢問每次都很有耐心的回答。而且!!她在我們期中期末考跟研究所考試前都有傳訊息給我們鼓勵，太暖心~有要報名大碩的人都可以去找她喔!,2023-04-12 14:08:27,林景瀚,https://www.google.com/maps/contrib/115546740066025414606?hl=zh-TW,2023-04-12 15:00:00.389335,14,0.7995786459961858,,0.0,公館數位學堂,2023-04-12,正面,"['推翔嬿', '!', '當初', '要', '報名', '前', '不', '是', '很', '了解', '大碩', '課程', '安排', '，', '向', '她', '詢問', '每', '次', '都', '很', '有', '耐心', '的', '回答', '。', '而且', '!', '!', '她', '在', '我們', '期中', '期末考', '跟', '研究所', '考試', '前', '都', '有', '傳', '訊息', '給', '我們', '鼓勵', '，', '太', '暖心', '~', '有', '要', '報名', '大碩', '的', '人', '都', '可以', '去', '找', '她', '喔', '!']"
10060,10060,33130,48680,ChZDSUhNMG9nS0VJQ0FnSUNSNThlMmJBEAE,5,推翔嬿!當初要報名前不是很了解大碩課程安排，向她詢問每次都很有耐心的回答。而且!!她在我們期中期末考跟研究所考試前都有傳訊息給我們鼓勵，太暖心~有要報名大碩的人都可以去找她喔!,2023-04-12 14:08:27,林景瀚,https://www.google.com/maps/contrib/115546740066025414606?hl=zh-TW,2023-04-12 15:00:00.389335,14,0.7995786459961858,,0.0,公館數位學堂,2023-04-12,中性,"['推翔嬿', '!', '當初', '要', '報名', '前', '不', '是', '很', '了解', '大碩', '課程', '安排', '，', '向', '她', '詢問', '每', '次', '都', '很', '有', '耐心', '的', '回答', '。', '而且', '!', '!', '她', '在', '我們', '期中', '期末考', '跟', '研究所', '考試', '前', '都', '有', '傳', '訊息', '給', '我們', '鼓勵', '，', '太', '暖心', '~', '有', '要', '報名', '大碩', '的', '人', '都', '可以', '去', '找', '她', '喔', '!']"
10061,10061,33133,48683,ChZDSUhNMG9nS0VJQ0FnSUNSOTV5MWNREAE,5,Vivian介紹課程很仔細也會關心到學生的各種情況👍,2023-04-13 04:16:13,詹謦,https://www.google.com/maps/contrib/104230078224235866919?hl=zh-TW,2023-04-13 05:00:00.470060,14,0.976965581902062,,0.0,公館數位學堂,2023-04-13,正面,"['Vivian', '介紹', '課程', '很', '仔細', '也', '會', '關心到', '學生', '的', '各', '種', '情況', '👍']"
10062,10062,33134,48694,ChdDSUhNMG9nS0VJQ0FnSUNSOTUtNDNnRRAB,5,報名找Vivian～,2023-04-13 08:10:54,靜靜,https://www.google.com/maps/contrib/101534320940174130596?hl=zh-TW,2023-04-13 09:00:00.333629,14,0.2195209034552651,,0.0,公館數位學堂,2023-04-13,中性,"['報名', '找', 'Vivian～']"
10063,10063,33135,48723,ChZDSUhNMG9nS0VJQ0FnSUNSMzhxMVlREAE,5,感謝孟珊老師細心的諮詢，對未來茅塞頓開，讚讚。,2023-04-14 08:19:50,彭汶澤031,https://www.google.com/maps/contrib/101825083069636561371?hl=zh-TW,2023-04-14 09:00:00.252142,14,0.5875665360102531,,0.0,公館數位學堂,2023-04-14,正面,"['感謝', '孟珊', '老師', '細心', '的', '諮詢', '，', '對', '未來', '茅塞頓', '開', '，', '讚讚', '。']"
10064,10064,33136,48795,ChdDSUhNMG9nS0VJQ0FnSURSbVBibTZnRRAB,5,交通位置方便，升學考試相關服務很棒，特別推薦陳俞安，有她的協助讓我不用為了課務等行政相關問題苦惱～～謝謝！,2023-04-17 05:15:34,劉怡君,https://www.google.com/maps/contrib/112748624016205113361?hl=zh-TW,2023-04-17 06:00:00.383097,14,0.9948064343884566,,0.0,公館數位學堂,2023-04-17,正面,"['交通', '位置', '方便', '，', '升學', '考試', '相關', '服務', '很', '棒', '，', '特別', '推薦', '陳俞安', '，', '有', '她', '的', '協助', '讓', '我', '不用', '為了', '課務', '等', '行政', '相關', '問題', '苦惱', '～～', '謝謝', '！']"
10065,10065,33138,48804,ChZDSUhNMG9nS0VJQ0FnSURSbVAteVlnEAE,5,櫃檯姐姐俞安人超級好，報名的時候介紹的很詳細，而且要補課或是換課什麼的都會很快幫你處理好，大推！！,2023-04-17 08:16:23,盧子 軒,https://www.google.com/maps/contrib/104900035244692733638?hl=zh-TW,2023-04-17 09:00:00.248820,14,0.2123932191547077,,0.0,公館數位學堂,2023-04-17,正面,"['櫃檯', '姐姐', '俞安人', '超級', '好', '，', '報名', '的', '時候', '介紹', '的', '很', '詳細', '，', '而且', '要', '補課', '或是', '換課', '什麼', '的', '都', '會', '很', '快', '幫', '你', '處理好', '，', '大推', '！', '！']"
10066,10066,33139,48810,ChZDSUhNMG9nS0VJQ0FnSURSMlBLMUZBEAE,5,超推孟珊和Tina，不管何時都馬上回覆我的問題🌟🌟🌟,2023-04-17 09:29:31,Irene Xie,https://www.google.com/maps/contrib/115814986840890572157?hl=zh-TW,2023-04-18 02:00:00.384944,14,0.0105531793105729,,0.0,公館數位學堂,2023-04-17,正面,"['超推', '孟珊', '和', 'Tina', '，', '不管', '何時', '都', '馬上', '回覆', '我', '的', '問題', '🌟🌟🌟']"
10067,10067,33140,48817,ChdDSUhNMG9nS0VJQ0FnSURScE1EWTNnRRAB,5,感謝張翔老師和楊莉老師在統計、經濟、財管用心的指導，讓我能在今年順利考上台大，也感謝大碩公館學堂的專員婷昭，在行政、課程的報名給了非常多的協助。,2023-04-18 06:08:24,Kevin Lin,https://www.google.com/maps/contrib/100245015674181777739?hl=zh-TW,2023-04-18 07:00:00.363992,14,0.9988288501615478,,0.0,公館數位學堂,2023-04-18,正面,"['感謝', '張翔', '老師', '和', '楊莉', '老師', '在', '統計', '、', '經濟', '、', '財管', '用心', '的', '指導', '，', '讓', '我', '能', '在', '今年', '順利', '考上', '台大', '，', '也', '感謝', '大碩', '公館', '學堂', '的', '專員', '婷昭', '，', '在', '行政', '、', '課程', '的', '報名', '給', '了', '非常', '多', '的', '協助', '。']"
10068,10068,33141,48822,ChdDSUhNMG9nS0VJQ0FnSURScEluYTRRRRAB,5,老師很用心！,2023-04-18 08:19:18,許心恬,https://www.google.com/maps/contrib/117552469166867180522?hl=zh-TW,2023-04-18 09:00:00.290109,14,0.8894438608314245,,0.0,公館數位學堂,2023-04-18,正面,"['老師', '很', '用心', '！']"
10069,10069,33142,48878,ChZDSUhNMG9nS0VJQ0FnSURSOU0zSk5REAE,5,香慈老師人很好，推推👍,2023-04-19 06:03:08,ㄎㄟㄈㄣˇ,https://www.google.com/maps/contrib/113364900098888494331?hl=zh-TW,2023-04-19 07:00:02.112168,14,0.8847306092023057,,0.0,公館數位學堂,2023-04-19,正面,"['香慈', '老師', '人', '很', '好', '，', '推推', '👍']"
10070,10070,33143,48879,ChdDSUhNMG9nS0VJQ0FnSURSOUkzTjB3RRAB,5,允侖,2023-04-19 06:01:01,朱健瑀,https://www.google.com/maps/contrib/115409735183478696731?hl=zh-TW,2023-04-19 07:00:02.135029,14,0.4737672181921908,,0.0,公館數位學堂,2023-04-19,中性,['允侖']
10071,10071,33144,48911,ChZDSUhNMG9nS0VJQ0FnSURSM0o3cEpnEAE,5,不知道我就說不知道，絕對不會硬要，但是！允侖三人組真是太神奇了，服務品質之高，絕無二話，溝通流暢、談吐得宜，給的資源絕對都是第一手，我真的不喜歡騙人，以上句句屬實。,2023-04-20 08:21:53,董千瑞,https://www.google.com/maps/contrib/114296534716711876610?hl=zh-TW,2023-04-20 09:00:00.332369,14,0.0060896061715211,,0.0,公館數位學堂,2023-04-20,中性,"['不', '知道', '我', '就', '說', '不', '知道', '，', '絕對', '不會', '硬', '要', '，', '但是', '！', '允侖', '三人組', '真是', '太', '神奇', '了', '，', '服務', '品質', '之', '高', '，', '絕無', '二話', '，', '溝通', '流暢', '、', '談吐', '得宜', '，', '給', '的', '資源', '絕對', '都', '是', '第一手', '，', '我', '真的', '不', '喜歡', '騙人', '，', '以上', '句句', '屬實', '。']"
10072,10072,33145,48911,ChZDSUhNMG9nS0VJQ0FnSURSM0o3cEpnEAE,5,不知道我就說不知道，絕對不會硬要，但是！允侖三人組真是太神奇了，服務品質之高，絕無二話，溝通流暢、談吐得宜，給的資源絕對都是第一手，我真的不喜歡騙人，以上句句屬實。,2023-04-20 08:21:53,董千瑞,https://www.google.com/maps/contrib/114296534716711876610?hl=zh-TW,2023-04-20 09:00:00.332369,14,0.0060896061715211,,0.0,公館數位學堂,2023-04-20,正面,"['不', '知道', '我', '就', '說', '不', '知道', '，', '絕對', '不會', '硬', '要', '，', '但是', '！', '允侖', '三人組', '真是', '太', '神奇', '了', '，', '服務', '品質', '之', '高', '，', '絕無', '二話', '，', '溝通', '流暢', '、', '談吐', '得宜', '，', '給', '的', '資源', '絕對', '都', '是', '第一手', '，', '我', '真的', '不', '喜歡', '騙人', '，', '以上', '句句', '屬實', '。']"
10073,10073,33146,48912,ChZDSUhNMG9nS0VJQ0FnSURSM1BhRkVREAE,5,"櫃檯姐姐很親切有耐心！

但電腦確實跑比較慢。",2023-04-20 08:05:13,張芳語,https://www.google.com/maps/contrib/106077236906864721613?hl=zh-TW,2023-04-20 09:00:00.358541,14,0.7519915626895747,,0.0,公館數位學堂,2023-04-20,正面,"['櫃檯', '姐姐', '很', '親切', '有', '耐心', '！', '\n\n', '但', '電腦', '確實', '跑', '比較', '慢', '。']"
10074,10074,33147,48912,ChZDSUhNMG9nS0VJQ0FnSURSM1BhRkVREAE,5,"櫃檯姐姐很親切有耐心！

但電腦確實跑比較慢。",2023-04-20 08:05:13,張芳語,https://www.google.com/maps/contrib/106077236906864721613?hl=zh-TW,2023-04-20 09:00:00.358541,14,0.7519915626895747,,0.0,公館數位學堂,2023-04-20,負面,"['櫃檯', '姐姐', '很', '親切', '有', '耐心', '！', '\n\n', '但', '電腦', '確實', '跑', '比較', '慢', '。']"
10075,10075,33148,48925,ChdDSUhNMG9nS0VJQ0FnSURSd3BlbTJnRRAB,5,香慈老師也太專業了吧😎,2023-04-21 02:46:27,吳孟勳,https://www.google.com/maps/contrib/116823372420556938705?hl=zh-TW,2023-04-21 03:00:00.766461,14,0.9767344899615096,,0.0,公館數位學堂,2023-04-21,正面,"['香慈', '老師', '也', '太', '專業', '了', '吧😎']"
